device_type,zone_id,protocol,mqtt_msg_type,src_port,dst_port,packet_size,packets_per_second,connection_duration,bytes_transferred,unique_dst_ips_contacted,avg_request_interval,syn_flag_count,rst_flag_count,failed_login_attempts,is_encrypted,mac_ip_mismatch,signal_preemption_request,gps_deviation_km,hour_of_day,day_type,label
traffic_camera,downtown,TCP,none,38030,8080,1098,16.609,131.72,509916,1,148.375,1,0,0,1,0,0,0.0,4,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,25863,443,515,6.405,46.66,187250,2,10.925,3,0,0,1,0,0,0.0,16,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,11390,443,899,7.271,121.45,192189,2,93.895,0,0,0,1,0,0,0.0,0,weekend,normal
ambulance_tracker,hospital_zone,HTTPS,none,37115,443,264,1.979,45.37,13336,1,84.781,1,1,0,1,0,0,0.158,7,weekend,normal
dispatch_server,downtown,HTTPS,none,45993,443,356,2.221,113.26,172919,2,23.523,0,0,1,1,0,0,0.0,15,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,53088,443,124,1.493,64.8,1539,1,29.576,1,0,0,1,0,0,0.072,15,weekday,normal
traffic_camera,arterial_road,TCP,none,33525,8080,826,8.455,133.88,126631,2,129.724,1,1,0,1,0,0,0.0,7,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,26970,443,470,11.156,5.09,2625,4,2.068,2,0,36,1,0,0,0.0,16,weekday,brute_force
ambulance_tracker,hospital_zone,HTTPS,none,65265,443,190,3.771,29.57,5482,2,261.147,0,0,0,1,0,0,0.2,11,weekday,normal
dispatch_server,downtown,HTTPS,none,26653,47783,126,2.499,1.45,454,98,0.0966,1,0,0,1,0,0,0.0,9,weekday,port_scan
ambulance_tracker,hospital_zone,HTTPS,none,29410,443,168,5.822,82.91,22661,2,604.49,0,0,0,1,1,1,12.699,5,weekday,spoofing
traffic_camera,residential,TCP,none,33888,8080,889,6.817,162.15,495135,2,25.873,0,0,0,1,0,0,0.0,19,weekday,normal
traffic_camera,arterial_road,TCP,none,51131,8080,1017,18.169,275.45,503700,1,106.028,1,0,0,1,0,0,0.0,17,weekday,normal
signal_controller,residential,MQTT,subscribe,53094,1883,76,422.3,2.4,6168,1,0.0996,341,0,0,0,0,0,0.0,19,weekday,ddos
dispatch_server,hospital_zone,HTTPS,none,30335,443,204,12.594,156.03,126903,1,78.383,1,0,0,1,0,1,0.0,21,weekend,normal
dispatch_server,downtown,HTTPS,none,16466,443,718,10.126,1.05,20442,1,16.944,0,0,0,0,0,1,0.0,3,weekend,command_injection
signal_controller,hospital_zone,MQTT,subscribe,56972,1883,1288,277.842,2.5,7902,2,0.2671,926,154,0,0,0,0,0.0,8,weekend,ddos
signal_controller,arterial_road,MQTT,subscribe,14116,1883,41,477.365,2.87,8486,1,0.058,320,99,0,0,0,0,0.0,15,weekday,ddos
traffic_camera,downtown,TCP,none,44045,8080,1466,7.139,89.53,221766,2,332.476,0,0,0,1,0,0,0.0,1,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,30676,443,764,17.359,63.42,31887,1,49.311,0,0,0,1,0,0,0.0,21,weekday,normal
signal_controller,residential,MQTT,subscribe,50683,1883,114,1.23,229.4,5145,3,160.308,2,1,0,1,0,0,0.0,12,weekend,normal
signal_controller,arterial_road,MQTT,subscribe,24422,1883,154,0.538,73.74,1993,1,50.085,0,0,0,1,0,0,0.0,23,weekend,normal
dispatch_server,downtown,HTTPS,none,42772,443,572,12.085,16.84,170422,1,29.073,0,0,0,1,0,0,0.0,19,weekday,normal
signal_controller,hospital_zone,MQTT,subscribe,23255,1883,111,1.48,215.41,14160,1,260.309,1,0,0,0,0,0,0.0,5,weekday,normal
ambulance_tracker,downtown,HTTPS,none,29012,443,285,2.554,78.9,19674,1,341.647,0,1,0,1,0,0,0.112,19,weekend,normal
ambulance_tracker,arterial_road,HTTPS,none,65092,443,278,3.811,75.95,16715,1,185.837,1,0,0,1,0,0,0.106,7,weekend,normal
traffic_camera,hospital_zone,TCP,none,58599,8080,883,8.408,203.56,585437,1,48.382,0,1,0,0,0,0,0.0,11,weekday,normal
dispatch_server,downtown,HTTPS,none,1591,443,727,15.861,12.61,125377,1,77.386,1,0,0,1,0,0,0.0,22,weekend,normal
signal_controller,downtown,MQTT,subscribe,55797,1883,80,428.326,2.41,6085,2,0.115,208,226,0,0,0,0,0.0,2,weekday,ddos
ambulance_tracker,arterial_road,HTTPS,none,56819,443,296,1.531,61.92,3491,2,107.675,1,0,0,1,0,0,0.081,11,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,40804,443,489,8.869,0.64,734,1,2.079,0,0,49,1,0,0,0.0,0,weekend,brute_force
traffic_camera,hospital_zone,TCP,none,24162,8080,1026,13.63,200.95,561920,2,37.841,0,0,0,1,0,0,0.0,14,weekday,normal
signal_controller,arterial_road,MQTT,subscribe,4029,1883,199,3.287,265.09,10395,1,12.259,0,0,0,1,0,0,0.0,21,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,6263,443,529,7.299,77.98,141247,1,17.93,0,0,0,1,0,0,0.0,9,weekend,normal
traffic_camera,downtown,TCP,none,32732,8080,57,164.409,0.88,178066,1,0.1986,959,32,0,0,0,0,0.0,15,weekday,ddos
signal_controller,arterial_road,MQTT,subscribe,51755,1883,159,1.299,162.06,5145,1,161.963,0,0,0,1,0,0,0.0,16,weekday,normal
traffic_camera,residential,TCP,none,62451,8080,951,14.723,230.26,206245,1,141.248,2,0,0,1,0,0,0.0,16,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,28525,62443,109,6.832,2.46,575,52,1.0702,0,0,0,1,0,0,0.0,0,weekend,port_scan
traffic_camera,arterial_road,TCP,none,41403,8080,1095,11.852,92.21,406503,1,111.467,1,0,0,1,0,0,0.0,7,weekday,normal
dispatch_server,downtown,HTTPS,none,25072,22,816,4.578,4.93,3232,1,0.734,0,0,43,1,0,0,0.0,11,weekday,brute_force
signal_controller,residential,MQTT,subscribe,34555,1883,245,5.044,87.94,6479,2,68.722,1,0,0,1,0,0,0.0,8,weekend,normal
signal_controller,residential,MQTT,subscribe,42033,1883,183,3.568,108.22,9267,1,372.811,0,0,0,1,0,0,0.0,12,weekday,normal
signal_controller,hospital_zone,MQTT,subscribe,46684,1883,185,4.214,123.87,12255,2,48.849,2,0,0,1,0,0,0.0,18,weekday,normal
signal_controller,residential,MQTT,subscribe,24601,1883,181,3.604,132.86,8418,3,104.605,2,0,0,1,0,0,0.0,20,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,58446,443,233,17.741,8.23,10466,3,11.041,2,0,1,0,0,1,0.0,23,weekday,command_injection
traffic_camera,residential,TCP,none,10251,8080,1230,568.953,2.35,393002,1,0.0048,255,182,0,0,0,0,0.0,13,weekday,ddos
dispatch_server,downtown,HTTPS,none,54140,443,742,14.529,8.62,155156,1,21.702,0,0,0,1,0,0,0.0,5,weekday,normal
signal_controller,downtown,MQTT,subscribe,16060,1883,100,5.067,209.57,12698,2,203.962,1,0,0,1,0,0,0.0,18,weekday,normal
signal_controller,residential,MQTT,subscribe,58576,1883,545,2.05,2.1,16093,3,16.573,1,1,2,0,0,1,0.0,2,weekend,command_injection
dispatch_server,hospital_zone,HTTPS,none,38168,443,378,11.928,25.68,146537,1,80.334,0,0,0,1,0,0,0.0,14,weekend,normal
traffic_camera,hospital_zone,TCP,none,22426,8080,1243,6.933,263.5,447756,2,32.545,0,0,0,1,0,0,0.0,18,weekday,normal
dispatch_server,downtown,HTTPS,none,61604,60964,121,3.121,1.63,498,40,0.9958,1,1,0,1,0,0,0.0,5,weekday,port_scan
traffic_camera,arterial_road,TCP,none,55387,8080,1162,24.964,45.26,242699,2,124.793,1,0,0,0,0,0,0.0,8,weekend,normal
traffic_camera,downtown,TCP,none,45589,8080,1093,15.343,141.75,460894,2,220.171,0,0,0,0,0,0,0.0,6,weekday,normal
signal_controller,residential,MQTT,subscribe,26871,1883,115,4.826,206.14,3708,1,25.072,1,0,0,1,0,0,0.0,15,weekday,normal
traffic_camera,downtown,TCP,none,43571,8080,1378,22.31,199.64,291579,1,42.201,0,0,0,1,0,0,0.0,5,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,59885,443,737,4.045,13.6,14261,5,14.723,2,0,0,0,0,1,0.0,2,weekday,command_injection
signal_controller,arterial_road,MQTT,subscribe,34329,1883,146,3.934,275.02,2201,3,31.363,1,1,1,0,0,0,0.0,17,weekday,normal
traffic_camera,arterial_road,TCP,none,10169,8080,914,18.902,206.82,534641,3,31.675,0,0,0,1,0,0,0.0,18,weekday,normal
traffic_camera,arterial_road,TCP,none,63085,8080,1384,22.984,85.18,340478,1,137.542,0,0,0,1,0,0,0.0,1,weekday,normal
dispatch_server,downtown,HTTPS,none,32660,443,586,8.194,18.41,88747,1,139.773,0,0,0,1,0,1,0.0,2,weekday,normal
traffic_camera,downtown,TCP,none,19549,8080,1168,8.186,171.86,118090,1,60.016,1,1,0,0,0,0,0.0,22,weekend,normal
signal_controller,hospital_zone,MQTT,subscribe,64135,1883,82,5.848,224.65,13564,1,43.335,1,1,0,1,0,0,0.0,7,weekday,normal
signal_controller,residential,MQTT,subscribe,24064,1883,109,1.789,285.47,2482,4,66.528,2,0,0,1,0,0,0.0,16,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,10663,443,133,2.089,86.85,2142,3,90.538,0,0,1,1,0,0,0.013,8,weekend,normal
ambulance_tracker,downtown,HTTPS,none,56859,443,301,2.409,17.79,11842,3,224.238,0,0,0,1,0,0,0.054,19,weekday,normal
ambulance_tracker,downtown,HTTPS,none,30003,443,299,2.549,34.0,4388,1,6.604,0,0,0,1,0,0,0.111,10,weekend,normal
ambulance_tracker,downtown,HTTPS,none,4748,443,242,3.456,18.14,9494,1,8.598,0,0,0,1,0,0,0.138,10,weekday,normal
traffic_camera,arterial_road,TCP,none,42348,8080,1049,18.94,250.73,175088,2,64.323,0,1,0,0,0,0,0.0,5,weekend,normal
traffic_camera,arterial_road,TCP,none,60627,8080,1308,19.363,249.14,184275,2,26.141,2,0,0,1,0,0,0.0,19,weekday,normal
signal_controller,arterial_road,MQTT,subscribe,49221,1883,229,3.182,280.7,9098,2,130.547,1,0,0,1,0,0,0.0,5,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,43369,443,230,3.992,34.88,9265,1,217.629,1,1,0,1,0,0,0.069,6,weekend,normal
signal_controller,hospital_zone,MQTT,subscribe,1214,1883,110,4.616,158.08,6645,2,22.996,1,0,0,1,0,0,0.0,9,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,26099,443,185,2.253,37.59,2772,2,60.359,1,0,0,1,0,1,0.01,20,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,55307,443,310,3.475,17.0,16198,1,12.986,0,0,0,1,0,0,0.02,11,weekday,normal
ambulance_tracker,hospital_zone,HTTPS,none,16656,443,179,0.724,86.82,4063,3,44.874,1,0,0,1,0,0,0.059,0,weekday,normal
signal_controller,downtown,MQTT,subscribe,13478,1883,214,3.369,66.85,10179,2,19.392,0,0,0,1,0,0,0.0,23,weekday,normal
dispatch_server,downtown,HTTPS,none,4281,443,899,5.951,3.84,3794,3,0.831,1,2,25,1,0,0,0.0,9,weekday,brute_force
traffic_camera,hospital_zone,TCP,none,53082,37558,143,11.243,1.25,2022,77,1.0464,0,0,0,1,0,0,0.0,19,weekday,port_scan
ambulance_tracker,hospital_zone,HTTPS,none,28645,443,243,1.88,75.09,14737,2,77.163,0,0,0,1,0,1,0.052,21,weekday,normal
traffic_camera,arterial_road,TCP,none,23296,8080,770,15.322,298.03,543065,2,84.634,0,0,0,1,0,0,0.0,19,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,19922,443,948,10.671,4.9,7739,4,8.482,1,0,5,0,0,1,0.0,22,weekday,command_injection
traffic_camera,residential,TCP,none,5024,8080,700,14.061,231.43,307273,1,10.83,0,0,0,1,0,0,0.0,10,weekday,normal
ambulance_tracker,hospital_zone,HTTPS,none,20001,443,125,0.555,82.65,6201,2,143.053,0,0,0,1,0,0,0.089,2,weekend,normal
dispatch_server,downtown,HTTPS,none,39736,22,855,3.837,3.39,1734,2,2.163,0,1,14,1,0,0,0.0,5,weekday,brute_force
traffic_camera,hospital_zone,TCP,none,31503,8080,1107,11.244,291.75,461224,1,42.893,0,0,0,1,0,0,0.0,20,weekday,normal
traffic_camera,downtown,TCP,none,39888,8080,788,24.33,280.87,531032,1,256.071,1,0,0,1,0,0,0.0,10,weekday,normal
traffic_camera,downtown,TCP,none,59597,8080,1269,9.474,256.68,353436,1,316.442,0,0,0,0,0,0,0.0,16,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,44788,443,429,11.327,98.08,141563,2,163.168,0,1,0,1,0,0,0.0,12,weekday,normal
traffic_camera,residential,TCP,none,33069,8080,1253,21.539,266.11,164525,1,52.858,0,0,0,1,0,0,0.0,22,weekend,normal
traffic_camera,hospital_zone,TCP,none,43766,8080,1282,20.826,162.64,116997,2,48.214,2,1,0,1,0,0,0.0,13,weekday,normal
signal_controller,hospital_zone,MQTT,subscribe,40101,1883,210,0.935,157.46,6116,2,33.794,1,0,0,1,0,0,0.0,1,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,53822,443,567,6.104,4.02,5188,1,0.899,0,0,59,0,0,0,0.0,18,weekday,brute_force
dispatch_server,hospital_zone,HTTPS,none,48118,443,464,5.299,12.0,16274,3,2.314,1,0,4,0,0,1,0.0,1,weekday,command_injection
ambulance_tracker,arterial_road,HTTPS,none,22856,443,214,3.313,67.12,14095,2,3.42,1,0,0,1,0,0,0.066,19,weekday,normal
signal_controller,downtown,MQTT,subscribe,10619,1883,151,4.248,89.02,8836,2,57.353,1,0,0,1,0,0,0.0,9,weekday,normal
ambulance_tracker,downtown,HTTPS,none,45077,443,249,2.241,42.22,15780,1,71.317,0,0,0,1,0,1,0.09,4,weekend,normal
dispatch_server,hospital_zone,HTTPS,none,25860,443,220,9.73,81.7,183751,1,302.426,0,0,0,1,0,0,0.0,20,weekday,normal
signal_controller,downtown,MQTT,subscribe,1621,1883,112,0.672,86.55,9492,1,230.97,0,1,0,1,0,0,0.0,3,weekday,normal
signal_controller,arterial_road,MQTT,subscribe,31888,1883,1354,359.055,0.27,1026,1,0.3066,925,253,0,0,0,0,0.0,13,weekday,ddos
signal_controller,downtown,MQTT,subscribe,42267,1883,168,5.812,173.35,11863,2,2.694,1,0,0,1,0,0,0.0,6,weekday,normal
ambulance_tracker,downtown,HTTPS,none,18736,443,115,2.563,28.14,2732,2,119.073,2,0,0,1,0,1,0.097,18,weekday,normal
dispatch_server,downtown,HTTPS,none,62617,443,331,13.139,150.05,104259,1,92.539,0,0,0,1,0,0,0.0,22,weekend,normal
ambulance_tracker,downtown,HTTPS,none,17288,443,252,3.074,52.52,3960,3,222.427,0,0,0,1,0,0,0.079,21,weekday,normal
ambulance_tracker,downtown,HTTPS,none,38002,443,308,3.17,35.81,18305,2,49.119,0,2,0,1,0,0,0.035,21,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,42294,443,518,18.117,28.59,15005,1,20.583,0,1,0,1,0,0,0.0,0,weekend,normal
ambulance_tracker,arterial_road,HTTPS,none,56300,443,121,1.466,43.13,1827,1,14.769,0,0,0,1,0,0,0.112,18,weekend,normal
traffic_camera,hospital_zone,TCP,none,23448,8080,705,20.712,56.83,319443,2,93.437,1,0,0,1,0,0,0.0,17,weekday,normal
traffic_camera,residential,TCP,none,55202,8080,1451,15.961,236.02,255089,3,4.107,0,1,0,0,0,0,0.0,21,weekday,normal
traffic_camera,hospital_zone,TCP,none,13816,8080,1325,6.528,171.05,181806,1,54.048,0,2,0,1,0,0,0.0,14,weekday,normal
signal_controller,arterial_road,MQTT,subscribe,46827,1883,188,4.592,187.59,7403,1,156.239,0,1,0,1,0,0,0.0,0,weekday,normal
traffic_camera,residential,TCP,none,49829,8080,1074,10.8,256.24,263447,2,427.472,3,0,0,1,0,0,0.0,18,weekday,normal
traffic_camera,hospital_zone,TCP,none,15618,8080,1004,21.283,114.51,557392,1,98.796,1,0,0,1,0,0,0.0,14,weekday,normal
dispatch_server,downtown,HTTPS,none,59922,443,345,8.467,160.03,64291,2,269.355,1,0,0,1,0,0,0.0,23,weekend,normal
ambulance_tracker,hospital_zone,HTTPS,none,63723,443,164,1.891,51.36,56728,2,112.77,0,0,0,0,1,1,11.731,17,weekday,spoofing
signal_controller,arterial_road,MQTT,subscribe,20015,1883,235,3.157,75.32,4735,1,178.496,0,0,0,1,0,0,0.0,22,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,44573,443,875,4.517,124.44,163785,2,18.955,0,0,0,1,0,0,0.0,12,weekend,normal
signal_controller,downtown,MQTT,subscribe,32981,1883,172,1.864,299.1,4911,2,141.936,0,0,0,1,0,0,0.0,6,weekday,normal
ambulance_tracker,hospital_zone,HTTPS,none,17906,443,190,3.64,63.41,19444,1,93.741,0,0,0,1,0,1,0.026,1,weekday,normal
dispatch_server,downtown,HTTPS,none,37255,443,252,13.238,44.87,30983,2,151.342,0,1,0,1,0,0,0.0,5,weekday,normal
traffic_camera,arterial_road,TCP,none,32867,54443,177,12.87,1.16,981,41,1.0821,0,0,0,0,0,0,0.0,13,weekend,port_scan
dispatch_server,downtown,HTTPS,none,22946,443,363,11.422,4.16,6184,3,1.146,0,0,18,1,0,0,0.0,10,weekend,brute_force
traffic_camera,hospital_zone,TCP,none,44778,8080,80,278.608,3.0,280860,2,0.2335,665,390,0,0,0,0,0.0,0,weekday,ddos
traffic_camera,hospital_zone,TCP,none,25967,8080,1214,562.291,2.94,405443,2,0.0794,922,300,0,0,0,0,0.0,14,weekday,ddos
traffic_camera,residential,TCP,none,12971,8080,821,17.762,191.32,173033,2,139.87,0,0,0,0,0,0,0.0,5,weekday,normal
traffic_camera,residential,TCP,none,11496,8080,1298,22.367,85.49,95291,3,125.847,1,0,0,1,0,0,0.0,11,weekday,normal
ambulance_tracker,downtown,HTTPS,none,35373,443,183,3.5,52.22,4873,1,74.691,0,0,1,1,0,0,0.075,19,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,49219,443,621,13.999,134.48,151197,2,88.23,0,0,0,1,0,0,0.0,23,weekday,normal
traffic_camera,arterial_road,TCP,none,61104,8080,1216,20.342,56.14,376306,1,61.692,0,0,0,1,0,0,0.0,13,weekend,normal
dispatch_server,downtown,HTTPS,none,58352,22,491,3.652,0.9,2700,2,2.921,0,0,23,1,0,0,0.0,3,weekday,brute_force
traffic_camera,residential,TCP,none,31673,8309,63,12.105,2.44,704,83,0.5526,1,0,0,0,0,0,0.0,20,weekend,port_scan
ambulance_tracker,hospital_zone,HTTPS,none,56115,443,203,1.298,41.63,3367,1,242.271,0,0,0,1,0,0,0.032,0,weekday,normal
dispatch_server,downtown,HTTPS,none,10023,443,362,19.549,139.93,187632,2,44.731,0,1,0,1,0,0,0.0,0,weekday,normal
ambulance_tracker,downtown,HTTPS,none,5384,443,249,3.247,10.8,16313,1,456.434,0,0,0,0,0,0,0.035,22,weekend,normal
dispatch_server,downtown,HTTPS,none,2339,443,315,7.031,132.89,151715,1,23.144,0,0,0,1,0,0,0.0,4,weekday,normal
signal_controller,arterial_road,MQTT,subscribe,1276,1883,176,1.775,63.69,9480,1,233.337,0,0,1,1,0,0,0.0,20,weekday,normal
ambulance_tracker,downtown,HTTPS,none,15282,443,266,1.707,22.82,16915,1,122.746,1,0,0,1,0,0,0.074,12,weekday,normal
traffic_camera,arterial_road,TCP,none,37948,8080,802,6.83,251.17,145780,1,186.521,2,0,0,1,0,0,0.0,8,weekday,normal
traffic_camera,downtown,TCP,none,41807,8080,1292,23.425,181.76,223327,1,36.772,1,0,0,1,0,0,0.0,4,weekday,normal
signal_controller,downtown,MQTT,subscribe,11057,1883,228,4.738,150.84,13357,3,121.46,0,0,0,0,0,0,0.0,6,weekday,normal
signal_controller,arterial_road,MQTT,subscribe,40353,1883,101,4.978,149.43,9389,1,15.139,1,0,0,0,0,0,0.0,15,weekend,normal
dispatch_server,hospital_zone,HTTPS,none,59174,22,216,4.427,3.65,4193,2,0.727,1,0,27,1,0,0,0.0,21,weekday,brute_force
ambulance_tracker,hospital_zone,HTTPS,none,19699,443,231,2.424,63.35,18652,1,348.204,0,0,0,1,0,0,0.092,1,weekend,normal
signal_controller,arterial_road,MQTT,subscribe,22137,1883,157,2.098,141.51,4447,1,107.719,0,1,0,0,0,0,0.0,6,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,10962,443,893,6.847,113.8,175656,3,8.157,1,0,0,1,0,0,0.0,23,weekday,normal
traffic_camera,downtown,TCP,none,26313,8080,1379,8.668,83.99,453018,3,19.256,0,2,0,0,0,0,0.0,20,weekday,normal
ambulance_tracker,downtown,HTTPS,none,30465,443,223,0.674,27.9,23037,2,225.196,2,0,0,1,0,0,0.043,13,weekday,normal
traffic_camera,residential,TCP,none,17111,8080,975,13.007,49.96,431196,4,42.114,1,0,0,1,0,0,0.0,0,weekend,normal
traffic_camera,downtown,TCP,none,62712,8080,1298,8.227,84.41,259713,1,52.515,0,0,0,0,0,0,0.0,18,weekend,normal
dispatch_server,downtown,HTTPS,none,38997,443,707,17.177,39.27,21598,1,47.774,0,0,0,1,0,0,0.0,14,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,25253,443,186,1.254,79.03,51884,1,300.704,1,0,0,0,1,0,12.296,11,weekend,spoofing
ambulance_tracker,downtown,HTTPS,none,17426,443,153,3.644,55.44,18460,3,39.103,2,0,0,1,0,0,0.026,4,weekday,normal
traffic_camera,hospital_zone,TCP,none,64912,8080,1433,10.672,138.2,541249,2,43.556,0,1,0,1,0,0,0.0,12,weekend,normal
dispatch_server,downtown,HTTPS,none,39135,443,452,7.197,40.51,182814,2,211.777,0,0,0,1,0,0,0.0,21,weekday,normal
traffic_camera,residential,TCP,none,37139,8080,1091,23.358,124.96,493398,2,207.113,1,0,0,1,0,0,0.0,23,weekday,normal
signal_controller,hospital_zone,MQTT,subscribe,6375,1883,320,0.774,2.41,4368,4,14.593,1,0,0,0,0,1,0.0,3,weekday,command_injection
ambulance_tracker,hospital_zone,HTTPS,none,62718,443,263,0.507,37.36,22889,1,27.326,0,0,0,1,0,0,0.019,16,weekday,normal
signal_controller,downtown,MQTT,subscribe,34261,1883,96,0.82,299.81,14157,2,232.392,1,0,0,1,0,0,0.0,8,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,59720,443,889,13.645,129.66,42426,1,10.332,0,0,0,1,0,0,0.0,11,weekday,normal
dispatch_server,downtown,HTTPS,none,61625,443,563,19.028,131.31,121305,5,26.768,0,2,0,1,0,0,0.0,0,weekday,normal
signal_controller,residential,MQTT,subscribe,59480,1883,209,4.77,228.33,1512,1,152.531,0,0,0,1,0,0,0.0,6,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,15851,443,663,2.534,163.32,54616,1,42.515,1,0,0,1,0,0,0.0,8,weekday,normal
ambulance_tracker,downtown,HTTPS,none,60359,443,177,0.733,39.67,17226,2,141.35,1,0,0,1,0,1,0.005,10,weekend,normal
dispatch_server,hospital_zone,HTTPS,none,34963,443,429,5.793,3.27,4714,2,2.428,0,0,47,1,0,0,0.0,7,weekend,brute_force
signal_controller,arterial_road,MQTT,subscribe,25622,1883,228,5.928,269.96,2905,2,206.569,1,0,0,0,0,0,0.0,12,weekday,normal
traffic_camera,hospital_zone,TCP,none,3071,8080,1283,10.751,274.27,508496,1,3.782,0,0,0,0,0,0,0.0,23,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,58806,443,260,16.154,32.32,69234,1,111.063,0,0,0,0,0,0,0.0,6,weekend,normal
dispatch_server,downtown,HTTPS,none,4335,443,793,14.737,110.39,119379,1,32.197,0,0,0,1,0,0,0.0,10,weekday,normal
traffic_camera,residential,TCP,none,6050,8080,1423,8.929,87.65,331980,1,13.417,1,0,0,1,0,0,0.0,13,weekday,normal
signal_controller,hospital_zone,MQTT,subscribe,27409,1883,160,3.718,294.09,11348,2,3.342,0,0,0,1,0,0,0.0,1,weekday,normal
ambulance_tracker,downtown,HTTPS,none,17424,443,142,2.36,24.08,21963,1,207.43,0,1,0,1,0,0,0.096,2,weekday,normal
ambulance_tracker,downtown,HTTPS,none,52239,443,221,0.741,19.24,35573,1,139.322,0,0,0,1,1,0,13.913,10,weekday,spoofing
signal_controller,residential,MQTT,subscribe,29269,1883,130,0.86,287.29,6540,1,84.316,2,0,0,1,0,0,0.0,14,weekend,normal
traffic_camera,hospital_zone,TCP,none,16392,8080,1424,8.186,52.22,132018,1,277.168,0,1,0,1,0,0,0.0,9,weekend,normal
ambulance_tracker,hospital_zone,HTTPS,none,33868,443,294,1.156,38.23,15308,1,466.651,0,0,1,1,0,0,0.008,20,weekend,normal
traffic_camera,arterial_road,TCP,none,57848,45895,160,8.48,0.8,166,70,1.0875,1,0,0,1,0,0,0.0,23,weekday,port_scan
dispatch_server,downtown,HTTPS,none,26521,443,743,4.04,69.04,115802,1,167.307,1,0,0,1,0,0,0.0,6,weekday,normal
traffic_camera,residential,TCP,none,20230,8080,1497,9.617,276.47,557342,1,155.338,0,1,0,1,0,0,0.0,11,weekend,normal
traffic_camera,residential,TCP,none,15185,8080,1367,11.794,188.63,334132,2,33.317,0,0,0,1,0,0,0.0,11,weekday,normal
signal_controller,arterial_road,MQTT,subscribe,54913,1883,107,0.961,285.48,8965,1,53.004,0,0,0,1,0,0,0.0,15,weekend,normal
traffic_camera,residential,TCP,none,9582,8080,1182,5.26,93.13,397016,1,95.531,0,0,0,1,0,0,0.0,18,weekday,normal
traffic_camera,downtown,TCP,none,20032,8080,1103,9.46,132.31,581869,3,44.71,1,0,0,1,0,0,0.0,18,weekend,normal
traffic_camera,arterial_road,TCP,none,2043,8080,1146,20.02,253.23,363506,2,53.166,0,1,0,1,0,0,0.0,23,weekday,normal
signal_controller,hospital_zone,MQTT,subscribe,24641,1883,115,5.726,92.4,14541,2,86.634,0,1,0,1,0,0,0.0,21,weekday,normal
dispatch_server,downtown,HTTPS,none,61762,443,690,6.789,163.64,72121,1,139.688,1,0,0,1,0,0,0.0,14,weekday,normal
traffic_camera,arterial_road,TCP,none,27217,8080,768,12.848,109.88,285193,3,137.14,0,1,0,0,0,0,0.0,14,weekend,normal
dispatch_server,downtown,HTTPS,none,44690,443,341,8.476,2.5,1958,1,1.952,0,0,33,1,0,0,0.0,22,weekday,brute_force
traffic_camera,arterial_road,TCP,none,25991,8080,864,6.136,56.81,257723,3,248.919,1,0,0,0,0,0,0.0,1,weekday,normal
signal_controller,hospital_zone,MQTT,subscribe,65161,1883,190,2.256,93.69,13580,1,147.748,0,0,0,1,0,0,0.0,10,weekday,normal
